ID;Case ID;CHAMBER;YEAR;NAME;Area;Outcome;Econ_Ideology_Median;Econ_Ideology_Rapporteur;Legal_Expertise_Median;Legal_Expertise_Rapporteur;Europhilia_Median;Europhilia_rapporteur;Rapporteur_Name;Ease_Doing_Business;Legal_Practice;Gov_Left_Right;Gov_Europhilia;Legal_Tradition;Country
626;tj-119/09;7;2012; protégé international ltd v european commission;0;plaintiff;5.166666667;5.166666667;6.2;6.2;7.75;7.75;Popescu (RO);66.88;no;-3.340980392;1.984509804;socialist;romania
219;tj-118/13;2;2016;whirlpool europe bv v european commission;1;plaintiff;4.88112746;4.5;7.3;7.3;6.5;6.5;Madise (EE);78.06;no;-3.198607143;0.77725;socialist;estonia
449;tj-117/07, 121/07;2;2011; areva and others (t-117/07) and alstom (t-121/07) v european commission;0;commission;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
510;tj-117/04;1;2006; vereniging werkgroep commerciële jachthavens zuidelijke randmeren and others v commission of the european communities;1;plaintiff;4.166666667;6.333333333;7.666666667;4.7;7;6.75;Labucka (LV);76.58;no;-1.521333333;2.214333333;socialist;latvia
224;tj-116/04;8;2009; wieland-werke ag v commission of the european communities;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
421;tj-115/09, 116;4;2012; electrolux ab and whirlpool europe bv v european commission;1;commission;5.272727273;5.333333333;5.854545455;4.244444444;6.454545455;5.555555556;Jürimäe (EE);78.06;no;-1.592066667;3.5989;socialist;estonia
113;tj-114/00;4;2002; aktionsgemeinschaft recht und eigentum ev v commission of the european communities;1;plaintiff;4.833333333;4.428571429;6.866666667;6.571428571;7.142857143;7.142857143;Tiili (FI);81.28;no;1.831150943;4.51504717;civil_law;finland
437;tj-113/07;2;2011; toshiba corp;0;commission;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
441;tj-112/07;2;2011; hitachi hitachi europe ltd and japan ae power systems corp;0;plaintiff;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
150;tj-112/05;2;2007; akzo nobel nv and others v commission of the european communities;0;plaintiff;4.566239316;5.166666667;7.119891989;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
469;tj-111/08;7;2012; and others v european commission;0;plaintiff;5.611111111;5;6.2;6.2;8.25;8.25;Prek (SI);66.76;yes;2.449346939;1.827489796;socialist;slovenia
583;tj-111/07;1;2010;agrofert holding a;0;commission;5.75;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
222;tj-111/01, 133/01;1;2005; saxonia edelmetalle gmbh (t-111/01) and zeitzer anlagen geräte (zemag) gmbh (t-133/01) v commission of the european communities;1;commission;4.88112746;4.967948718;7.182512825;7.182051282;7.823529412;8;Mengozzi (IT);66.5;no;-17.23036458;1.426447917;civil_law;italy
404;tj-110/07;2;2011; siemens ag v european commission;0;plaintiff;5.272727273;5.272727273;5.854545455;5.854545455;6.454545455;6.454545455;Pelikánová (CZ);70.12;no;4.509831683;4.285861386;socialist;czech republic
428;tj-11/07;2;2010; frucona košice a;1;plaintiff;5.272727273;5.333333333;5.854545455;4.244444444;6.454545455;5.555555556;Jürimäe (EE);78.06;no;-1.592066667;3.5989;socialist;estonia
306;tj-11/06;3;2011; romana tabacchi srl v european commission;0;commission;4.833333333;4.833333333;6.875;3;7.25;7.25;Cremona (MT);62.8;yes;18.105;2.876;civil_law;malta
236;tj-11/05;8;2010; wieland-werke buntmetall amstetten gmbh and austria buntmetall ag v european commission;0;plaintiff;4.88112746;3.021604938;6.577941176;8.205962556;7.428571429;7.428571429;Wahl (SW);82.1;no;24.173;1.018;civil_law;sweden
322;tj-109/05;4;2011; navigazione libera del golfo srl (nlg) v european commission;1;commission;5.888888889;4.833333333;5.8;6.6;6.75;5.5;O'Higgins (IE);80.6;yes;10.41148837;1.246186047;common_law;ireland
180;tj-109/02, 118/02, 122/02, 125/02, 126/02, 128/02, 129/02, 132/02, 136/02;5;2007; bolloré sa and others v commission of the european communities;0;commission;5.185185185;5.848484848;5.871794872;5.871794872;6.538461538;6.538461538;Dehousse (BE);70;no;16.97852577;2.363010309;civil_law;belgium
110;tj-109/01;2;2004; fleuren compost bv v commission of the european communities;1;plaintiff;4.833333333;3.318390805;7.119891989;7.859770115;6.888888889;6.2;Forwood (UK);83.76;yes;-8.072;3.012;common_law;UK
584;tj-108/07, 354/08;8;2013;Diamanthandel A. Spira BVBA;0;plaintiff;5.75;5.75;6.577941176;7.7;6.777777778;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
205;tj-107/01, 175;4;2004; société des mines de sacilor - lormines sa v commission of the european communities;1;plaintiff;5.185185185;4.428571429;6.571428571;6.571428571;6.888888889;7.142857143;Tiili (FI);81.28;no;1.831150943;4.51504717;civil_law;finland
381;tj-104/13;3;2015;toshiba corp;0;commission;5.166666667;5.166666667;6.172527473;6.172527473;6.2;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
589;tj-104/07, 339/08;8;2013;Belgische Vereniging van handelaars in- en uitvoerders geslepen diamant (BVGD);0;plaintiff;5.75;5.75;6.577941176;7.7;6.777777778;6;Truchot (FR);70.68;no;11.987;4.627;civil_law;france
262;tj-103/14;2;2016;frucona košice a;1;commission;4.88112746;4.5;7.3;7.3;6.5;6.5;Madise (EE);78.06;no;-3.198607143;0.77725;socialist;estonia
499;tj-103/08;7;2012;Versalis SpA et al v Commission;0;commission;5.611111111;5.611111111;6.2;5.466666667;8.25;8.666666667;Wiszniewska-Balecka (PL);69.56;no;4.31;2.586;socialist;poland
327;tj-102/07, 120/07;4;2010;freistaat sachsen (germany) mb immobilien verwaltungs gmbh and mb system gmbh & co;1;commission;5.888888889;5.888888889;5.8;5.8;6.75;8;Czúcz (HU);67.4;no;12.90320202;0.117777778;socialist;hungary
153;tj-101/05, 111;2;2007; basf ag (t-101/05) and ucb sa (t-111/05) v commission of the european communities;0;commission;4.566239316;5.166666667;7.119891989;6.172527473;6.928571429;6.928571429;Papasavvas (CY);65.58;no;13.59957576;4.338151515;civil_law;cyprus
634;tj-1/12;8;2015;french republic v european commission;1;plaintiff;5.166666667;4.555555556;6.583333333;6.583333333;7.75;5.666666667;Wetter (SW);82.1;no;0.964115607;1.941352601;civil_law;sweden
431;tj-1/08;1;2011; buczek automotive sp;1;commission;5.272727273;5.333333333;5.854545455;4.244444444;6.454545455;5.555555556;Jürimäe (EE);78.06;no;-1.592066667;3.5989;socialist;estonia
9;t-44/02;5;2004;Dresdner Bank AG v Commission;0;commission;4.155555556;4.909090909;7.666666667;6.072727273;7.466666667;6.727272727;Lindh (SW);82.1;no;23.786;3.398;civil_law;sweden
423;t-368/10;4;2013;Rubinetteria Cisal SpA;0;plaintiff;5.272727273;5.333333333;5.854545455;4.244444444;6.454545455;5.555555556;Jürimäe (EE);78.06;no;-1.592066667;3.5989;socialist;estonia
445;t-364/10;4;2013;Duravit AG;0;commission;5.272727273;5.333333333;5.854545455;4.244444444;6.454545455;5.555555556;Jürimäe (EE);78.06;no;-1.592066667;3.5989;socialist;estonia
